1282,"[N:1]#[C:2][c:3]1[c:9]([C:10]([c:12]2[cH:18][c:16]([Br:17])[n:15][cH:14][cH:13]2)=O)[cH:8][cH:7][cH:6][c:4]1[F:5].[CH3:19][C:20]([S:23](=[O:25])[NH2:24])([CH3:22])[CH3:21]>CC[O-].CO.O1CCCC1.O=C(O)[O-].[Na+].[O-]CC.[O-]CC.[O-]CC.[Ti+4]>[N:1]#[C:2][c:3]1[c:4]([F:5])[cH:6][cH:7][cH:8][c:9]1[C:10](=[N:24][S:23](=[O:25])[C:20]([CH3:22])([CH3:21])[CH3:19])[c:12]1[cH:18][c:16]([Br:17])[n:15][cH:14][cH:13]1"
1285,"[CH3:1][C:2]1([C:21](=[O:22])[NH:20][c:6]2[n:7][c:8]([cH:18][cH:19][c:5]2[O:4]1)[NH:9][c:10]1[c:16]([F:17])[cH:15][n:14][c:12](Cl)[n:11]1)[CH3:3].[NH2:23][c:24]1[cH:33][c:32]2[c:27]([cH:28][cH:29][n:30][cH:31]2)[cH:26][cH:25]1>CC([O-])=O.CC(=O)C.CN1C(=O)CCC1.CO.CO.CC(=O)[O-].ClCCl.O1CCOCC1.O=C([O-])[O-].[Cs+].[Cs+].[Pd+2]>[CH3:1][C:2]1([C:21](=[O:22])[NH:20][c:6]2[n:7][c:8]([cH:18][cH:19][c:5]2[O:4]1)[NH:9][c:10]1[c:16]([F:17])[cH:15][n:14][c:12]([NH:23][c:24]2[cH:33][c:32]3[c:27]([cH:28][cH:29][n:30][cH:31]3)[cH:26][cH:25]2)[n:11]1)[CH3:3]"
1309,"[CH3:1][O:2][c:3]1[cH:11][c:7](B(O)O)[cH:6][cH:5][cH:4]1.[Cl:12][c:13]1[cH:33][cH:32][cH:31][c:15](-[c:16]2[o:30][c:20]([C:21](=[O:29])[N:22]3[CH2:28][CH2:27][NH:26][C:24](=[O:25])[CH2:23]3)[cH:19][c:17]2Br)[cH:14]1>CC([O-])=O.CC([O-])=O.CC(c1cc(C(C)C)c(-c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(C(C)C)c1)C.COCCOC.O.O=C([O-])[O-].[Cs+].[Cs+].[Pd+2]>[Cl:12][c:13]1[cH:33][cH:32][cH:31][c:15](-[c:16]2[o:30][c:20]([C:21](=[O:29])[N:22]3[CH2:28][CH2:27][NH:26][C:24](=[O:25])[CH2:23]3)[cH:19][c:17]2-[c:7]2[cH:6][cH:5][cH:4][c:3]([O:2][CH3:1])[cH:11]2)[cH:14]1"
1328,"S=C=[N:3][C:4]([O:6][CH2:7][CH:8]1[c:20]2[c:15]([cH:16][cH:17][cH:18][cH:19]2)-[c:14]2[c:9]1[cH:10][cH:11][cH:12][cH:13]2)=[O:5].[CH3:21][O:22][c:23]1[c:66]2[c:60]([cH:61][c:62]([cH:64][cH:65]2)[Cl:63])[c:26]([O:27][C@H:28]2[CH2:59][N:50]([C:51]([C@H:53]([C:55]([CH3:58])([CH3:57])[CH3:56])[NH2:54])=[O:52])[C@H:30]([C:31]([NH:33][C@:34]3([C@H:45]([CH2:46][CH:47]([F:49])[F:48])[CH2:44]3)[C:35]([NH:37][S:38]([CH:41]3[CH2:43][CH2:42]3)(=[O:40])=[O:39])=[O:36])=[O:32])[CH2:29]2)[n:25][cH:24]1>CCN(C(C)C)C(C)C.Cl.ClCCl>S=C([NH:3][C:4]([O:6][CH2:7][CH:8]1[c:9]2[c:14]([cH:13][cH:12][cH:11][cH:10]2)-[c:15]2[c:20]1[cH:19][cH:18][cH:17][cH:16]2)=[O:5])[NH:54][C@@H:53]([C:55]([CH3:58])([CH3:57])[CH3:56])[C:51](=[O:52])[N:50]1[CH2:59][C@H:28]([O:27][c:26]2[c:60]3[cH:61][c:62]([cH:64][cH:65][c:66]3[c:23]([O:22][CH3:21])[cH:24][n:25]2)[Cl:63])[CH2:29][C@H:30]1[C:31]([NH:33][C@:34]1([C@H:45]([CH2:46][CH:47]([F:49])[F:48])[CH2:44]1)[C:35]([NH:37][S:38]([CH:41]1[CH2:43][CH2:42]1)(=[O:39])=[O:40])=[O:36])=[O:32]"
1464,"Br[c:2]1[n:7][cH:6][cH:5][cH:4][cH:3]1.[NH2:8][c:9]1[n:17][cH:16][c:12]([N+:13]([O-:15])=[O:14])[cH:11][cH:10]1>CCOC(C)=O.CC(C)(C)[O-].Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Na+].[Pd].[Pd].c1ccc(P(c2ccccc2)CCCP(c2ccccc2)c2ccccc2)cc1>[n:7]1[c:2]([NH:8][c:9]2[n:17][cH:16][c:12]([N+:13]([O-:15])=[O:14])[cH:11][cH:10]2)[cH:3][cH:4][cH:5][cH:6]1"
1473,"Br[c:2]1[cH:8][c:6]([CH3:7])[n:5][cH:4][cH:3]1.[F:9][c:10]1[c:27]([F:28])[c:25]([Cl:26])[c:13]([CH2:14][NH:15][C:16](=[O:24])[CH:17]2[CH2:23][NH:22][C:20](=[O:21])[N:18]2[CH3:19])[cH:12][cH:11]1>C1OCCOC1.CC1(c2c(c(ccc2)P(c2ccccc2)c2ccccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(O)[O-].O=C([O-])[O-].[Cs+].[Cs+].[Na+].[Pd].[Pd]>[F:28][c:27]1[c:10]([F:9])[cH:11][cH:12][c:13]([CH2:14][NH:15][C:16](=[O:24])[CH:17]2[CH2:23][N:22]([c:2]3[cH:8][c:6]([CH3:7])[n:5][cH:4][cH:3]3)[C:20](=[O:21])[N:18]2[CH3:19])[c:25]1[Cl:26]"
1497,"O=C=[N:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21].[O:22]=[C:23]([CH:33]1[CH:38]([CH2:39][OH:40])[CH2:37][CH:36]=[CH:35][CH2:34]1)[NH:24][CH2:25][CH2:26][N:27]1[CH2:32][CH2:31][CH2:30][CH2:29][CH2:28]1>CCN(CC)CC.ClCCl>O=C([O:40][CH2:39][CH:38]1[CH2:37][CH:36]=[CH:35][CH2:34][CH:33]1[C:23]([NH:24][CH2:25][CH2:26][N:27]1[CH2:28][CH2:29][CH2:30][CH2:31][CH2:32]1)=[O:22])[NH:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21]"
1506,"[CH3:1][O:2][c:3]1[c:10]([F:11])[cH:9][cH:8][c:5]([CH:6]=O)[cH:4]1.C[Mg+]>CCOC(C)=O.C1COCC1.[Cl-].[Cl-].[NH4+]>[F:11][c:10]1[c:3]([O:2][CH3:1])[cH:4][c:5]([CH:6](C)O)[cH:8][cH:9]1"
1542,"C(=[CH:8][C:9]([c:11]1[c:17]([OH:18])[cH:16][cH:15][c:13]([Cl:14])[cH:12]1)=[O:10])c1ccccc1>OCC.[Na+].[OH-]>[CH:9]1([O:18][c:17]2[c:11]([cH:12][c:13]([cH:15][cH:16]2)[Cl:14])[C:9](=[O:10])[CH2:8]1)[c:11]1[cH:17][cH:16][cH:15][cH:13][cH:12]1"
1565,"CCC/C(=[CH:8]\[S:9]([c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1)(=[O:11])=[O:10])/C(O)=O>CO.[H][H]>O=C(O)C(CCC)[CH2:8][S:9]([c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)(=[O:10])=[O:11]"
1569,"CC(C(F)(F)F)(C#[C:5][c:6]1[cH:20][cH:19][c:9]([S:10]([c:13]2[cH:18][cH:17][cH:16][cH:15][cH:14]2)(=[O:12])=[O:11])[cH:8][cH:7]1)O>C1CCCO1.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-].O>CC(O)(/C=[CH:5]/[c:6]1[cH:7][cH:8][c:9]([S:10](=[O:11])([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)=[O:12])[cH:19][cH:20]1)C(F)(F)F"
1570,"CC(O)=O.[CH3:5][NH:6][c:7]1[c:20]([C:21]#[N:22])[c:12](-[c:13]2[c:18]([Cl:19])[cH:17][cH:16][cH:15][cH:14]2)[cH:11][cH:10][c:8]1[NH2:9]>Cl.O>C[c:5]1[n:9][c:8]2[cH:10][cH:11][c:12]([c:20]([C:21]#[N:22])[c:7]2[n:6]1C)-[c:13]1[c:18]([Cl:19])[cH:17][cH:16][cH:15][cH:14]1"
1647,"O=C=[N:3][S:4](=[O:19])(=[O:18])[c:5]1[cH:17][cH:16][cH:15][cH:14][c:6]1[S:7](=[O:13])(=[O:12])[CH2:8][CH2:9][O:10][CH3:11].[CH3:20][O:21][c:22]1[n:30][c:28]([NH2:29])[n:27][c:24]([O:25][CH3:26])[cH:23]1>C1N2CCN(CC2)C1.ClCCl>O=C([NH:29][c:28]1[n:27][c:24]([O:25][CH3:26])[cH:23][c:22]([O:21][CH3:20])[n:30]1)[NH:3][S:4](=[O:18])(=[O:19])[c:5]1[cH:17][cH:16][cH:15][cH:14][c:6]1[S:7](=[O:12])(=[O:13])[CH2:8][CH2:9][O:10][CH3:11]"
1688,"Clc1ccc(/C=[CH:7]/[CH2:8][C@H:9]2[C:20](=[O:21])[N:12]([O:13][CH:14]3[O:19][CH2:18][CH2:17][CH2:16][CH2:15]3)[C@H:10]2[CH3:11])cc1>CO>Clc1ccc(C[CH2:7][CH2:8][C@H:9]2[C:20](=[O:21])[N:12]([O:13][CH:14]3[O:19][CH2:18][CH2:17][CH2:16][CH2:15]3)[C@H:10]2[CH3:11])cc1"
1725,"CN=[C:3]=[O:4].[F:5][c:6]1[c:27]([F:28])[c:25]([F:26])[c:11]([O:12][C:13]2([CH2:24][CH2:23][NH:22][CH2:21][CH2:20]2)[c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[c:9]([F:10])[c:7]1[F:8]>c1ccccc1>CN[C:3]([N:22]1[CH2:21][CH2:20][C:13]([c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)([O:12][c:11]2[c:9]([F:10])[c:7]([F:8])[c:6]([F:5])[c:27]([F:28])[c:25]2[F:26])[CH2:24][CH2:23]1)=[O:4]"
1732,"O=C=[N:3][c:4]1[cH:9][cH:8][cH:7][cH:6][cH:5]1.[CH3:10][CH2:11][O:12][C:13]([c:15]1[c:33]([O:34][CH2:35][CH3:36])[c:26]([N:27]2[CH2:32][CH2:31][O:30][CH2:29][CH2:28]2)[n:25][c:17](-[c:18]2[cH:24][cH:23][c:21]([NH2:22])[cH:20][cH:19]2)[n:16]1)=[O:14]>Cc1ccccc1>O=C([NH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[NH:22][c:21]1[cH:20][cH:19][c:18](-[c:17]2[n:25][c:26]([N:27]3[CH2:32][CH2:31][O:30][CH2:29][CH2:28]3)[c:33]([O:34][CH2:35][CH3:36])[c:15]([C:13](=[O:14])[O:12][CH2:11][CH3:10])[n:16]2)[cH:24][cH:23]1"
1798,"CO[C:3]1([CH:19]2[CH2:20][CH2:21][CH:6]1[CH2:7][N:8]([CH2:18]2)[CH2:9][c:10]1[cH:17][cH:16][c:13]([O:14][CH3:15])[cH:12][cH:11]1)OC>Cl>O=[C:3]1[CH:19]2[CH2:20][CH2:21][CH:6]1[CH2:7][N:8]([CH2:18]2)[CH2:9][c:10]1[cH:17][cH:16][c:13]([O:14][CH3:15])[cH:12][cH:11]1"
1801,"O[CH:2]([CH:13]1[CH2:17][CH2:16][CH2:15][CH2:14]1)[C:3]([O:5][CH2:6][c:7]1[cH:12][cH:11][cH:10][cH:9][cH:8]1)=[O:4]>ClCCl>O=[C:2]([CH:13]1[CH2:17][CH2:16][CH2:15][CH2:14]1)[C:3]([O:5][CH2:6][c:7]1[cH:12][cH:11][cH:10][cH:9][cH:8]1)=[O:4]"
1802,"N#[C:2][c:3]1[c:17](-[c:18]2[c:24]([Cl:25])[cH:23][c:21]([Cl:22])[cH:20][cH:19]2)[cH:16][n:15]2[c:5]([n:6][n:7][c:8]2[N:9]2[CH2:14][CH2:13][O:12][CH2:11][CH2:10]2)[cH:4]1>B.C1COCC1.C1COCC1.CO>N[CH2:2][c:3]1[c:17](-[c:18]2[c:24]([Cl:25])[cH:23][c:21]([Cl:22])[cH:20][cH:19]2)[cH:16][n:15]2[c:5]([n:6][n:7][c:8]2[N:9]2[CH2:10][CH2:11][O:12][CH2:13][CH2:14]2)[cH:4]1"
1811,"O=C=[N:3][c:4]1[c:9]([CH3:10])[o:8][n:7][c:5]1[CH3:6].[NH2:11][c:12]1[cH:31][c:30]2[c:15]([n:16][c:17]([cH:28][cH:29]2)[NH:18][C@H:19]2[c:27]3[c:22]([cH:23][cH:24][cH:25][cH:26]3)[CH2:21][CH2:20]2)[cH:14][cH:13]1>>O=C([NH:11][c:12]1[cH:31][c:30]2[c:15]([n:16][c:17]([cH:28][cH:29]2)[NH:18][C@H:19]2[c:27]3[c:22]([cH:23][cH:24][cH:25][cH:26]3)[CH2:21][CH2:20]2)[cH:14][cH:13]1)[NH:3][c:4]1[c:9]([CH3:10])[o:8][n:7][c:5]1[CH3:6]"
1838,"N#[C:2][c:3]1[cH:31][c:30]2[c:8]([n:9][cH:10][cH:11][c:12]2[O:13][c:14]2[cH:29][cH:28][c:17]([NH:18][C:19]([NH:21][c:22]3[cH:27][cH:26][cH:25][cH:24][cH:23]3)=[O:20])[cH:16][cH:15]2)[cH:7][c:4]1[O:5][CH3:6]>C.C1COCC1.CCO.O=C(C(F)(F)F)O.[Pd]>N[CH2:2][c:3]1[cH:31][c:30]2[c:8]([n:9][cH:10][cH:11][c:12]2[O:13][c:14]2[cH:15][cH:16][c:17]([NH:18][C:19]([NH:21][c:22]3[cH:27][cH:26][cH:25][cH:24][cH:23]3)=[O:20])[cH:28][cH:29]2)[cH:7][c:4]1[O:5][CH3:6].O=[C:4]([C:3](F)(F)F)[OH:5]"
1854,"COc1cc(OC)c(/C=[CH:10]/[S:11]([CH2:14][c:15]2[cH:23][c:21]([OH:22])[c:18]([O:19][CH3:20])[cH:17][cH:16]2)(=[O:13])=[O:12])c(OC)c1>CO.[H][H].[Pd]>COc1c(C[CH2:10][S:11]([CH2:14][c:15]2[cH:23][c:21]([OH:22])[c:18]([O:19][CH3:20])[cH:17][cH:16]2)(=[O:12])=[O:13])c(OC)cc(OC)c1"
1867,"N[C:2]([CH2:4][c:5]1[c:16]2[c:9]([cH:10][cH:11][c:12]([cH:15]2)[O:13][CH3:14])[cH:8][cH:7][cH:6]1)=O>C1COCC1.O=C(C(F)(F)F)OC(C(F)(F)F)=O>N#[C:2][CH2:4][c:5]1[c:16]2[c:9]([cH:10][cH:11][c:12]([cH:15]2)[O:13][CH3:14])[cH:8][cH:7][cH:6]1"
1869,"Fc1ccc(/C=[CH:7]/[c:8]2[n:23][cH:22][c:11]([S:12]([c:15]3[cH:21][cH:20][c:18]([F:19])[cH:17][cH:16]3)(=[O:14])=[O:13])[cH:10][cH:9]2)cc1>CCOC(C)=O.OCC.[H][H].[Pd]>Fc1ccc(C[CH2:7][c:8]2[n:23][cH:22][c:11]([S:12]([c:15]3[cH:16][cH:17][c:18]([F:19])[cH:20][cH:21]3)(=[O:13])=[O:14])[cH:10][cH:9]2)cc1"
1905,"COc1cc(C)c(C#[C:8][c:9]2[cH:24][c:23]3[c:12]([c:13]([n:15][c:16]4[c:22]3[cH:21][cH:20][c:18]([CH3:19])[cH:17]4)[NH2:14])[n:11][cH:10]2)cc1>ClCCl.CCO.[Pd]>COc1cc(C)c(C[CH2:8][c:9]2[cH:24][c:23]3[c:12]([c:13]([n:15][c:16]4[c:22]3[cH:21][cH:20][c:18]([CH3:19])[cH:17]4)[NH2:14])[n:11][cH:10]2)cc1"
1929,"O[CH2:2][c:3]1[cH:29][cH:28][c:27]2[c:5]([cH:6][c:7]([n:19]2[C:20](=[O:26])[O:21][C:22]([CH3:25])([CH3:24])[CH3:23])-[c:8]2[c:17](=[O:18])[nH:16][c:15]3[c:10]([cH:11][cH:12][cH:13][cH:14]3)[cH:9]2)[cH:4]1>ClCCl>O=[CH:2][c:3]1[cH:29][cH:28][c:27]2[c:5]([cH:6][c:7]([n:19]2[C:20](=[O:26])[O:21][C:22]([CH3:24])([CH3:25])[CH3:23])-[c:8]2[c:17](=[O:18])[nH:16][c:15]3[c:10]([cH:11][cH:12][cH:13][cH:14]3)[cH:9]2)[cH:4]1"
1966,"CC(NCC=[C:7]1[c:20]2[c:10]([c:11]([cH:13][c:14]3[c:19]2[cH:18][n:16]([CH3:17])[n:15]3)[F:12])[CH2:9][CH2:8]1)=O>CO.C.[Pd]>O=C(C)NCC[CH:7]1[c:20]2[c:10]([c:11]([cH:13][c:14]3[c:19]2[cH:18][n:16]([CH3:17])[n:15]3)[F:12])[CH2:9][CH2:8]1"
1972,"Br[c:2]1[cH:24][n:23][c:5](-[c:6]2[n:22][c:17]([C:18]([F:21])([F:20])[F:19])[cH:16][n:7]2[CH2:8][O:9][CH2:10][CH2:11][Si:12]([CH3:15])([CH3:14])[CH3:13])[cH:4][cH:3]1.[CH3:25][O:26][C:27]([C:29]([CH2:32][O:33][c:34]1[n:49][cH:48][c:38](B2OC(C)(C)C(C)(C)O2)[c:36]([CH3:37])[cH:35]1)([CH3:31])[CH3:30])=[O:28]>CC([O-])=O.CCOC(=O)C.COc1c(-c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(OC)ccc1.CC([O-])=O.O.O=C(O)[O-].O=P([O-])([O-])[O-].C1COCC1.[K+].[K+].[K+].[Na+].[Pd+2]>[CH3:31][C:29]([C:27]([O:26][CH3:25])=[O:28])([CH2:32][O:33][c:34]1[cH:35][c:36]([CH3:37])[c:38](-[c:2]2[cH:24][n:23][c:5](-[c:6]3[n:22][c:17]([C:18]([F:21])([F:20])[F:19])[cH:16][n:7]3[CH2:8][O:9][CH2:10][CH2:11][Si:12]([CH3:15])([CH3:14])[CH3:13])[cH:4][cH:3]2)[cH:48][n:49]1)[CH3:30]"
1978,"[NH2:1][CH2:2][CH2:3][S:4][CH2:5][c:6]1[n:11][cH:10][nH:9][c:7]1[CH3:8].S=C=[N:14][CH2:15][CH2:16][S:17][CH2:18][c:19]1[cH:27][s:26][c:21]([NH:22][C:23]([NH2:25])=[NH:24])[n:20]1>CCN(CC)CC.CO.O.O=C(/C=C\C(O)=O)O>S=C([NH:14][CH2:15][CH2:16][S:17][CH2:18][c:19]1[cH:27][s:26][c:21]([NH:22][C:23]([NH2:25])=[NH:24])[n:20]1)[NH:1][CH2:2][CH2:3][S:4][CH2:5][c:6]1[n:11][cH:10][nH:9][c:7]1[CH3:8].O=[C:5](/[CH:6]=[CH:7]\[C:8](O)=O)O"
2082,"O=C=[N:3][c:4]1[c:10]([F:11])[cH:9][cH:8][c:6]([F:7])[cH:5]1.[CH3:12][C:13]([C@@H:16]([C:18]([NH:20][C@H:21]1[CH2:32][N:24]([CH2:25][c:26]2[cH:31][cH:30][cH:29][cH:28][cH:27]2)[CH2:23][CH2:22]1)=[O:19])[NH2:17])([CH3:15])[CH3:14]>>O=C([NH:3][c:4]1[c:10]([F:11])[cH:9][cH:8][c:6]([F:7])[cH:5]1)[NH:17][C@H:16]([C:18]([NH:20][C@H:21]1[CH2:32][N:24]([CH2:25][c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[CH2:23][CH2:22]1)=[O:19])[C:13]([CH3:12])([CH3:14])[CH3:15]"
2092,"[CH3:1][O:2][c:3]1[cH:19][c:7](-[n:8]2[c:18]3[c:11]([c:12]([cH:14][c:15]([cH:17]3)[CH3:16])Br)[cH:10][n:9]2)[cH:6][cH:5][cH:4]1.[CH3:20][C:21]([CH2:32][C:33]([C:37]([F:40])([F:39])[F:38])([CH2:35][NH2:36])[OH:34])([CH3:31])[c:22]1[cH:30][c:28]([F:29])[cH:27][cH:26][c:23]1[O:24][CH3:25]>CCOC(C)=O.Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.CC([O-])(C)C.[Na+].[Pd].[Pd].c1ccc(P(c2c(-c3c4c(cccc4)ccc3P(c3ccccc3)c3ccccc3)c3c(cccc3)cc2)c2ccccc2)cc1>[F:38][C:37]([C:33]([OH:34])([CH2:32][C:21]([CH3:20])([CH3:31])[c:22]1[cH:30][c:28]([F:29])[cH:27][cH:26][c:23]1[O:24][CH3:25])[CH2:35][NH:36][c:12]1[cH:14][c:15]([CH3:16])[cH:17][c:18]2[c:11]1[cH:10][n:9][n:8]2-[c:7]1[cH:6][cH:5][cH:4][c:3]([O:2][CH3:1])[cH:19]1)([F:40])[F:39]"
2108,"CC(OC(N1C(=O)/C(=[CH:13]/[c:14]2[c:18]3[CH2:19][CH2:20][c:21]4[c:26](-[n:17]3[cH:16][n:15]2)[cH:25][cH:24][cH:23][cH:22]4)/CCC1)=O)(C)C>O1CCCC1.CO>CC(OC(N1CCCC([CH2:13][c:14]2[c:18]3[CH2:19][CH2:20][c:21]4[c:26](-[n:17]3[cH:16][n:15]2)[cH:25][cH:24][cH:23][cH:22]4)C1=O)=O)(C)C"
2116,"C[Mg+].O=[C:4]([c:6]1[c:12](-[c:13]2[o:23][c:22]3[c:15]([cH:16][c:17]([cH:20][cH:21]3)[C:18]#[N:19])[cH:14]2)[cH:11][n:10][cH:9][c:7]1[F:8])[CH3:5]>C1COCC1.[Br-]>[CH3:5][C:4]([c:6]1[c:12](-[c:13]2[o:23][c:22]3[c:15]([cH:16][c:17]([cH:20][cH:21]3)[C:18]#[N:19])[cH:14]2)[cH:11][n:10][cH:9][c:7]1[F:8])(C)O"
2120,"N#[C:2][c:3]1[cH:10][c:8]([OH:9])[c:6]([I:7])[cH:5][cH:4]1>B.C1COCC1.C1COCC1>N[CH2:2][c:3]1[cH:10][c:8]([OH:9])[c:6]([I:7])[cH:5][cH:4]1"
2132,"CC(C#[C:6][c:7]1[c:16](-[c:17]2[cH:33][c:32]3[c:20]([n:21][c:22]([c:24]([cH:31]3)[N:25]3[CH2:30][CH2:29][O:28][CH2:27][CH2:26]3)[NH2:23])[cH:19][cH:18]2)[c:11]([C:12](=[O:15])[O:13][CH3:14])[cH:10][cH:9][cH:8]1)(C)C>CCOC(=O)C.OCC.[Pd]>CC(C)(C[CH2:6][c:7]1[c:16](-[c:17]2[cH:33][c:32]3[c:20]([n:21][c:22]([c:24]([cH:31]3)[N:25]3[CH2:30][CH2:29][O:28][CH2:27][CH2:26]3)[NH2:23])[cH:19][cH:18]2)[c:11]([C:12](=[O:15])[O:13][CH3:14])[cH:10][cH:9][cH:8]1)C"
2167,"O=[N+](/C=[CH:5]/[c:6]1[cH:12][cH:11][c:9]([Br:10])[cH:8][cH:7]1)[O-]>CC(O)=O.CS(=O)C.[BH4-].[Na+]>O=[N+](C[CH2:5][c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1)[O-]"
2219,"CC/C=[CH:4]/[C@H:5]([c:11]1[cH:17][c:15]([OH:16])[cH:14][cH:13][cH:12]1)[CH2:6][C:7]([O:9][CH3:10])=[O:8]>CCOC(C)=O.[Pd]>CCC[CH2:4][C@@H:5]([c:11]1[cH:17][c:15]([OH:16])[cH:14][cH:13][cH:12]1)[CH2:6][C:7]([O:9][CH3:10])=[O:8]"
2245,"Br[c:2]1[cH:11][c:6]([C:7](=[O:10])[O:8][CH3:9])[cH:5][cH:4][cH:3]1.[O:12]=[C:13]1[O:17][CH2:16][CH2:15][NH:14]1>C1COCCO1.CC1(c2c(c(ccc2)P(c2ccccc2)c2ccccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1)C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C([O-])[O-].[Cs+].[Cs+].[Pd].[Pd]>[O:12]=[C:13]1[O:17][CH2:16][CH2:15][N:14]1[c:2]1[cH:11][c:6]([C:7](=[O:10])[O:8][CH3:9])[cH:5][cH:4][cH:3]1"
2247,"COCCCC=[C:7]([c:14]1[cH:33][c:18]([C:19](=[O:32])[NH:20][C@@H:21]([CH2:25][CH:26]2[CH2:31][CH2:30][CH2:29][CH2:28][CH2:27]2)[CH2:22][NH:23][CH3:24])[cH:17][cH:16][cH:15]1)c1ccccc1>CO.O=C(C(F)(F)F)O.[Pd]>COCCCC[CH:7]([c:14]1[cH:33][c:18]([C:19](=[O:32])[NH:20][C@@H:21]([CH2:25][CH:26]2[CH2:31][CH2:30][CH2:29][CH2:28][CH2:27]2)[CH2:22][NH:23][CH3:24])[cH:17][cH:16][cH:15]1)c1ccccc1.[O:32]=[C:19]([C:18](F)(F)F)O"
2256,"C/C(=[CH:6]\[c:7]1[c:13]([Cl:14])[cH:12][c:10]([Br:11])[cH:9][cH:8]1)/[N+]([O-])=O>CCOC(C)=O.CO.[BH4-].[Na+]>O=[N+](C(C)[CH2:6][c:7]1[c:13]([Cl:14])[cH:12][c:10]([Br:11])[cH:9][cH:8]1)[O-]"
2264,"O=C=[N:3][CH2:4][CH2:5][CH:6]1[CH2:15][CH2:14][CH:11]([O:12][CH3:13])[CH:8]([O:9][CH3:10])[CH2:7]1.[O:16]=[c:17]1[nH:24][c:22](=[O:23])[c:20]([F:21])[cH:19][nH:18]1>c1cc[n]cc1>O=C([NH:3][CH2:4][CH2:5][CH:6]1[CH2:7][CH:8]([O:9][CH3:10])[CH:11]([O:12][CH3:13])[CH2:14][CH2:15]1)[n:18]1[cH:19][c:20]([F:21])[c:22](=[O:23])[nH:24][c:17]1=[O:16]"
2271,"[O:1]=[C:2]1[N:7]([CH:8]2[CH2:10][CH2:9]2)[CH2:6][C:5]2([CH2:25][CH2:24][N:13]([S:14]([c:17]3[cH:23][cH:22][c:20](Br)[cH:19][cH:18]3)(=[O:16])=[O:15])[CH2:12][CH2:11]2)[O:4][CH2:3]1.[B:26]1([O:43][C:40]([CH3:42])([CH3:41])[C:37]([CH3:39])([CH3:38])[O:36]1)[B:26]1[O:43][C:40]([CH3:42])([CH3:41])[C:37]([CH3:39])([CH3:38])[O:36]1>CC([O-])=O.ClCCl.Cl[Pd]Cl.O1CCOCC1.[Fe+2].[K+].c1ccc(P([c-]2cccc2)c2ccccc2)cc1.c1ccc(P([c-]2cccc2)c2ccccc2)cc1>[O:1]=[C:2]1[CH2:3][O:4][C:5]2([CH2:25][CH2:24][N:13]([S:14]([c:17]3[cH:23][cH:22][c:20]([B:26]4[O:43][C:40]([CH3:42])([CH3:41])[C:37]([CH3:39])([CH3:38])[O:36]4)[cH:19][cH:18]3)(=[O:16])=[O:15])[CH2:12][CH2:11]2)[CH2:6][N:7]1[CH:8]1[CH2:10][CH2:9]1"
2323,"N#[C:2][CH:3]1[CH2:20][N:15]([C:16]([CH3:19])([CH3:18])[CH3:17])[CH2:14][CH2:13][N:4]1[c:5]1[cH:12][c:10]([Cl:11])[c:8]([Cl:9])[cH:7][cH:6]1>[Al+3].[H-].[H-].[H-]>N[CH2:2][CH:3]1[CH2:20][N:15]([C:16]([CH3:19])([CH3:18])[CH3:17])[CH2:14][CH2:13][N:4]1[c:5]1[cH:12][c:10]([Cl:11])[c:8]([Cl:9])[cH:7][cH:6]1"
